Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,WHITE,FLUERY,15136,2018,12/7/17 16:25
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,WHITE/RED,TEDDY BEAR,15216,2018,12/8/17 11:45
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,FAWN,BESSIE,15116,2018,12/8/17 11:45
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,CREAM,RILEY,15102,2018,12/8/17 11:45
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,TAN,OWEN,15102,2018,12/8/17 11:45
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,BROWN,BEANIE,15102,2018,12/8/17 11:45
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,BROWN,BUCKLEY,15102,2018,12/8/17 11:45
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,WHITE/BLACK,JACKIE,15102,2018,12/8/17 11:45
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,BLONDE,WILCIM,15044,2018,12/8/17 11:45
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,WHITE/BROWN,SUZY,15102,2018,12/8/17 11:45
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,BLACK,BELLA,15202,2018,12/8/17 11:45
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,BLACK,SOX,15144,2018,12/8/17 11:45
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,BLACK WITH WHITE,KAIAH,15108,2018,12/8/17 11:45
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,WHITE/BLACK,JOSIE,15238,2018,12/8/17 11:45
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,BLACK/TAN,BOWIE,15235,2018,12/8/17 9:02
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,BLACK,RILEY,15136,2018,12/8/17 11:45
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,BLACK,PHINEAS,15146,2018,12/8/17 11:45
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,WHITE/BLACK,LULU,15146,2018,12/8/17 11:45
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,BLACK/SILVER,LIL DIVA,15235,2018,12/8/17 11:45
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,BLACK/TAN,CHLOE,15236,2018,12/8/17 11:45
Dog Senior Citizen or Disability Female,CAIRN TERRIER,WHITE/BLACK/BROWN,ROSEY,15146,2018,
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,OTHER,CAESAR,15106,2018,12/8/17 11:45
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,BROWN,DUKE,15108,2018,12/8/17 11:45
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,BLACK,BEN,15084,2018,12/8/17 11:45
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,APRICOT,MUGSY,15235,2018,12/8/17 9:16
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,WHITE,ISABELLE,15235,2018,12/8/17 9:16
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,WHITE,OLIVER,15243,2018,12/8/17 12:50
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,BLACK/GREY,ABRAHAM,15243,2018,12/8/17 12:50
Dog Individual Neutered Male,CAIRN TERRIER,BRINDLE,SHANE,15135,2018,12/8/17 10:29
Dog Individual Neutered Male,CAIRN TERRIER,WHITE/BROWN,SIMEON,15135,2018,12/8/17 10:29
Dog Individual Neutered Male,CAIRN TERRIER,BROWN,DANNY BOY,15221,2018,12/8/17 9:34
Dog Individual Spayed Female,CAIRN TERRIER,RED,BENTLEY,15102,2018,12/8/17 9:36
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,WHITE/BLACK,NALA,15108,2018,12/8/17 9:37
Dog Individual Spayed Female,CAIRN TERRIER,WHITE,ALLIE,15238,2018,12/8/17 12:50
Dog Individual Neutered Male,CAIRN TERRIER,BLACK,TEDDY-BEAR HASAN,15137,2018,12/8/17 12:50
Dog Individual Neutered Male,CAIRN TERRIER,TRI-COLOR,ROCKY,15221,2018,12/8/17 10:29
Dog Individual Spayed Female,CAIRN TERRIER,BROWN,ZIVAH,15136,2018,12/8/17 10:29
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,BLONDE,ROWAN,15228,2018,12/8/17 12:50
Dog Individual Spayed Female,CAIRN TERRIER,WHITE/BLACK/BROWN,LUCY,15202,2018,12/8/17 10:29
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,TRI-COLOR,OBIE,15228,2018,12/8/17 12:50
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,OTHER,LEFTY,15228,2018,12/8/17 12:50
Dog Individual Male,CAIRN TERRIER,WHITE/BLACK/BROWN,MIKEY'S LITTLE SAMMY,15120,2018,12/8/17 11:51
Dog Individual Spayed Female,CAIRN TERRIER,BLACK,HARLEY,15136,2018,12/8/17 10:29
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,TRI-COLOR,JAKE,15116,2018,12/8/17 10:29
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,WHITE/BLACK,BARON,15101,2018,12/8/17 10:29
Dog Individual Spayed Female,CAIRN TERRIER,BLACK/BROWN,PENNY,15147,2018,12/8/17 12:50
Dog Individual Spayed Female,CAIRN TERRIER,BLACK/BROWN,ZUMA,15116,2018,12/8/17 10:29
Dog Individual Spayed Female,CAIRN TERRIER,WHITE/BLACK,ROSEY,15102,2018,12/8/17 11:51
Dog Individual Neutered Male,CAIRN TERRIER,BLACK,GANDALF,15116,2018,12/8/17 10:29
Dog Senior Citizen or Disability Female,CAIRN TERRIER,WHITE/BLACK,MISSY,15221,2018,12/8/17 9:58
Dog Individual Neutered Male,CAIRN TERRIER,WHITE,KORS,15120,2018,12/8/17 10:29
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,SPOTTED,ANABELLE,15024,2018,12/8/17 10:29
Dog Senior Citizen or Disability Male,CAIRN TERRIER,SPOTTED,WILLIE,15024,2018,12/8/17 10:29
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,WHITE/BROWN,MUCHIE,15147,2018,12/8/17 12:50
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,WHITE/BROWN,JERRY,15147,2018,12/8/17 12:50
Dog Individual Spayed Female,CAIRN TERRIER,BLACK,GIDGET,15146,2018,12/8/17 10:29
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,SPOTTED,ABBY,15129,2018,12/8/17 10:29
Dog Individual Female,CAIRN TERRIER,MERLE,HARPER,15044,2018,12/8/17 12:50
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,BLACK WITH WHITE,DIAMOND,15146,2018,12/8/17 10:29
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,BLACK,MISSY,15239,2018,12/8/17 10:29
Dog Senior Citizen or Disability Spayed Female,CAIRN TERRIER,TAN,RUBY,15210,2018,12/8/17 10:11
Dog Individual Spayed Female,CAIRN TERRIER,FAWN,JOSIE,15234,2018,12/8/17 10:29
Dog Senior Citizen or Disability Neutered Male,CAIRN TERRIER,BROWN,TITAN,15108,2018,12/8/17 12:50
Dog Individual Spayed Female,CAIRN TERRIER,WHITE,BELLA,15241,2018,12/8/17 12:50
Dog Individual Male,CAIRN TERRIER,WHITE/BLACK,2 CHAINZ,15239,2018,12/8/17 10:29
Dog Individual Neutered Male,CAIRN TERRIER,BROWN,ROCKY,15241,2018,12/8/17 12:50
Dog Individual Neutered Male,CAIRN TERRIER,GREY,KING,15241,2018,12/8/17 12:50
Dog Individual Male,CAIRN TERRIER,WHITE,GIZMO,15068,2018,12/8/17 11:51
Dog Individual Male,CANADIAN ESKIMO DOG,BLACK/TAN,TOBY,15017,2018,12/8/17 10:29
Dog Individual Neutered Male,CANE CORSO,WHITE/BROWN,SNOOPY,15068,2018,12/8/17 11:51
Dog Individual Neutered Male,CANE CORSO,BROWN,DUKE,15142,2018,12/8/17 10:29
Dog Senior Citizen or Disability Spayed Female,CANE CORSO,MULTI,GLADYS,15236,2018,12/8/17 12:50
Dog Individual Spayed Female,CANE CORSO,WHITE/BLACK/BROWN,LOUISE,15122,2018,12/8/17 10:29
Dog Senior Citizen or Disability Neutered Male,CANE CORSO,WHITE/RED,GENO,15146,2018,12/8/17 12:50
Dog Individual Male,CANE CORSO,BROWN,QUEENY,15084,2018,12/8/17 10:29
Dog Individual Spayed Female,CANE CORSO,RED,LEXI,15102,2018,
Dog Individual Spayed Female,CANE CORSO,RED,LEXI,15102,2018,12/8/17 10:29
Dog Senior Citizen or Disability Spayed Female,CANE CORSO,WHITE,LADY BELLA,15017,2018,12/8/17 12:50
Dog Senior Citizen or Disability - FREE,CANE CORSO,BLACK,HONDO,15102,2018,12/8/17 10:38
Dog Individual Neutered Male,CANE CORSO,MULTI,HUNTER,15102,2018,12/8/17 12:50
Dog Individual Spayed Female,CANE CORSO,SPOTTED,GERTIE,15106,2018,12/8/17 12:50
Dog Individual Neutered Male,CANE CORSO,MULTI,HUNTER,15025,2018,12/8/17 12:50
Dog Senior Citizen or Disability Spayed Female,CANE CORSO,BLACK/BROWN,HEIDI,15106,2018,12/8/17 13:32
Dog Individual Neutered Male,CANE CORSO,WHITE,CAPI,15136,2018,12/8/17 15:24
Dog Individual Neutered Male,CANE CORSO,TAN,THUNDER,15063,2018,12/8/17 11:51
Dog Senior Citizen or Disability Neutered Male,CANE CORSO,WHITE/BROWN,BUZZY,15226,2018,12/8/17 12:50
Dog Individual Neutered Male,CANE CORSO,GOLD,SAMPSON,15236,2018,12/8/17 15:24
Dog Individual Spayed Female,CANE CORSO,BLACK,MIKA,15237,2018,12/8/17 13:32
Dog Individual Neutered Male,CANE CORSO,BROWN,INDY,15237,2018,12/8/17 13:32
Dog Senior Citizen or Disability Spayed Female,CANE CORSO,BROWN/LIVER,LOLA,15235,2018,12/8/17 15:24
Dog Senior Citizen or Disability Spayed Female,CANE CORSO,BLACK,SHEA,15235,2018,12/8/17 15:24
Dog Senior Citizen or Disability Neutered Male,CANE CORSO,BLACK,DALLAS,15024,2018,12/8/17 12:50
Dog Senior Citizen or Disability Male,CANE CORSO,BLACK,LINCOLN,15024,2018,12/8/17 12:50
Dog Individual Neutered Male,CANE CORSO,SABLE,DAKOTA,15101,2018,12/8/17 15:24
Dog Senior Citizen or Disability Neutered Male,CANE CORSO,BROWN,OAKLEY,15101,2018,12/8/17 13:32
Dog Senior Citizen or Disability Neutered Male,CANE CORSO,BLACK,WINSTON,15236,2018,12/8/17 13:32
Dog Senior Citizen or Disability Spayed Female,CANE CORSO,BLACK,KEISHA,15116,2018,12/8/17 11:51
Dog Individual Neutered Male,CANE CORSO,BLACK,KYRIE,15057,2018,12/8/17 15:24
Dog Individual Neutered Male,CANE CORSO,WHITE,BAILEY,15144,2018,12/8/17 11:07
Dog Individual Spayed Female,CANE CORSO,BLACK,CARLIE,15144,2018,12/8/17 11:07
Dog Individual Neutered Male,CANE CORSO,MULTI,BUZZER,15136,2018,12/8/17 11:02
Dog Individual Female,CANE CORSO,BLACK/TAN,WILLOW,15136,2018,12/8/17 11:02
Dog Individual Female,CANE CORSO,BLACK/TAN,XENA,15136,2018,12/8/17 11:02
Dog Individual Spayed Female,CANE CORSO,TAN,HONEY,15144,2018,12/8/17 11:07
Dog Individual Spayed Female,CANE CORSO,BLACK/BROWN,BELLA,15144,2018,12/8/17 11:07
Dog Individual Spayed Female,CANE CORSO,TAN,MOLLY,15144,2018,12/8/17 11:07
Dog Individual Spayed Female,CANE CORSO,BROWN,CALLIE,15144,2018,12/8/17 11:07
Dog Senior Citizen or Disability Neutered Male,CANNAN DOG,BLACK,ROCKY,15220,2018,12/8/17 15:27
Dog Individual Spayed Female,CANNAN DOG,RED/BROWN,STELLA VAN CANNOLE,15044,2018,12/8/17 11:51
Dog Senior Citizen or Disability Neutered Male,CAROLINA DOG,WHITE/TAN,WINSTON,15220,2018,12/8/17 11:26
Dog Individual Neutered Male,CAROLINA DOG,BROWN,BRUNO,15220,2018,12/8/17 12:50
Dog Senior Citizen or Disability Spayed Female,CAROLINA DOG,BLACK,MERCEDES,15220,2018,12/8/17 11:26
Dog Individual Male,CAROLINA DOG,WHITE/BLACK/BROWN,LIGHTING,15063,2018,12/8/17 11:51
Dog Individual Neutered Male,CAROLINA DOG,WHITE/BROWN,MILO,15116,2018,12/8/17 11:26
Dog Individual Spayed Female,CAROLINA DOG,YELLOW,ZOEY,15226,2018,12/8/17 11:51
Dog Individual Neutered Male,CAROLINA DOG,BLACK,SIR CLOVIN,15090,2018,12/8/17 15:24
Dog Individual Neutered Male,CAROLINA DOG,WHITE,TUCKER,15102,2018,
Dog Individual Spayed Female,CAROLINA DOG,YELLOW,MOLLY,15226,2018,12/8/17 11:51
Dog Individual Spayed Female,CATAHOULA LEOPARD D,BLACK,LUZY,15101,2018,12/8/17 11:26
Dog Individual Neutered Male,CATAHOULA LEOPARD D,WHITE/BROWN,FRECKLES,15126,2018,12/8/17 12:50
Dog Individual Neutered Male,CATAHOULA LEOPARD D,APRICOT,PARKER,15241,2018,12/8/17 11:51
Dog Senior Citizen or Disability Spayed Female,CATAHOULA LEOPARD D,BLACK,ANNI,15236,2018,12/8/17 12:50
Dog Individual Neutered Male,CATAHOULA LEOPARD D,BLACK/BROWN,JACK,15101,2018,12/8/17 11:26
Dog Individual Spayed Female,CATAHOULA LEOPARD D,BLACK,LUZY,15101,2018,12/8/17 11:27
Dog Individual Female,CATAHOULA LEOPARD D,WHITE/BLACK,DOMINO,15229,2018,12/8/17 15:27
Dog Senior Citizen or Disability Spayed Female,CATAHOULA LEOPARD D,BLACK/SILVER,ABBY,15025,2018,12/8/17 13:32
Dog Individual Spayed Female,CATAHOULA LEOPARD D,BROWN,PIPPI,15108,2018,12/8/17 15:27
Dog Individual Male,CATAHOULA LEOPARD D,WHITE,LOUIS,15228,2018,12/8/17 13:32
Dog Individual Spayed Female,CATAHOULA LEOPARD D,BROWN/TAN,OLIVE,15229,2018,12/8/17 12:50
Dog Individual Neutered Male,CATAHOULA LEOPARD D,BLACK/BROWN,ROCCO,15108,2018,12/8/17 15:27
Dog Senior Citizen or Disability Neutered Male,CATAHOULA LEOPARD D,BLACK,JANGO,15237,2018,12/8/17 12:50
Dog Individual Spayed Female,CATAHOULA LEOPARD D,BLACK,SOPHIE,15108,2018,12/8/17 15:27
Dog Individual Male,CATAHOULA LEOPARD D,WHITE/BLACK,BABY,15104,2018,12/8/17 11:51
Dog Senior Citizen or Disability Spayed Female,CATALAN SHEEPDOG,WHITE/BROWN,ROSIE,15241,2018,12/8/17 15:27
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,WHITE,TOBY,15237,2018,12/8/17 12:50
Dog Individual Spayed Female,CAV KING CHAR SPANI,BROWN,MOLLY,15239,2018,12/8/17 13:32
Dog Individual Spayed Female,CAV KING CHAR SPANI,BLACK/BROWN,MOCHIE WILLIAMS,15239,2018,12/8/17 13:32
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,SPOTTED,ACE,15241,2018,12/8/17 15:27
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,WHITE/GREY,CHLOE,15047,2018,12/8/17 15:24
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,WHITE/TAN,PUMPKIN,15047,2018,12/8/17 15:24
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK,REGGIE,15047,2018,12/8/17 15:24
Dog Individual Male,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,JASPER,15108,2018,12/8/17 13:32
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,TRI-COLOR,PEANUT,15241,2018,12/8/17 15:27
Dog Individual Neutered Male,CAV KING CHAR SPANI,WHITE,BANDIT,15227,2018,12/8/17 15:24
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,WHITE,BRODY,15102,2018,12/8/17 15:27
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,BROWN,GINGER,15108,2018,12/8/17 15:27
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,WHITE,JAZZIE,15228,2018,12/8/17 11:51
Dog Individual Spayed Female,CAV KING CHAR SPANI,BROWN,RAMSEY,15108,2018,12/8/17 15:27
Dog Individual Spayed Female,CAV KING CHAR SPANI,GOLD,DAISY,15108,2018,12/8/17 15:27
Dog Individual Neutered Male,CAV KING CHAR SPANI,BLACK,ZEEK,15120,2018,12/8/17 15:27
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,WHITE,DAISY,15129,2018,12/8/17 15:27
Dog Individual Spayed Female,CAV KING CHAR SPANI,GOLD,LADY,15228,2018,12/8/17 11:51
Dog Individual Spayed Female,CAV KING CHAR SPANI,WHITE,MIA,15221,2018,12/8/17 14:40
Dog Individual Neutered Male,CAV KING CHAR SPANI,SABLE,INDIGO,15215,2018,12/8/17 11:46
Dog Individual Spayed Female,CAV KING CHAR SPANI,BLACK,EVE,15215,2018,12/8/17 11:46
Dog Individual Spayed Female,CAV KING CHAR SPANI,GOLD,LADY,15228,2018,12/8/17 11:51
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,BUDDY BOY,15106,2018,12/8/17 15:27
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,GOLD,JACKSON,15146,2018,12/8/17 11:51
Dog Individual Spayed Female,CAV KING CHAR SPANI,TAN,REEREE,15030,2018,12/8/17 15:24
Dog Individual Male,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,DEXTER,15108,2018,12/8/17 13:32
Dog Individual Neutered Male,CAV KING CHAR SPANI,RED,RED,15239,2018,12/8/17 15:27
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,TAN,BROOKS,15071,2018,12/8/17 15:24
Dog Individual Spayed Female,CAV KING CHAR SPANI,BLACK,MIDNIGHT,15239,2018,12/8/17 15:27
Dog Individual Spayed Female,CAV KING CHAR SPANI,BLACK,PEPPER,15071,2018,12/8/17 15:27
Dog Senior Citizen or Disability Female,CAV KING CHAR SPANI,BLACK,HANNAH,15237,2018,12/8/17 13:32
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,SPOTTED,TUCKER,15220,2018,12/8/17 14:40
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,BEIGE,TEACUP,15226,2018,12/8/17 15:27
Dog Individual Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,TITAN,15024,2018,12/8/17 13:32
Dog Individual Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,BRUTUS,15044,2018,12/8/17 15:24
Dog Individual Spayed Female,CAV KING CHAR SPANI,GOLD,CHLOE,15116,2018,12/8/17 14:40
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,BRINDLE,MINNIE,15136,2018,12/8/17 15:24
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,BLACK/BROWN,GRACIE,15243,2018,12/8/17 13:32
Dog Individual Neutered Male,CAV KING CHAR SPANI,BLACK,MAVERICK,15017,2018,12/8/17 14:40
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,BROWN,PIXIE,15071,2018,12/8/17 13:32
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,WHEATON,BEAU,15209,2018,12/8/17 14:40
Dog Individual Spayed Female,CAV KING CHAR SPANI,SPOTTED,GYPSY,15241,2018,12/8/17 13:32
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,BLACK/BROWN,PEANUT,15239,2018,12/8/17 13:32
Dog Individual Neutered Male,CAV KING CHAR SPANI,FAWN,HUTCH,15241,2018,12/8/17 15:24
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,BROWN,RUTHIE,15236,2018,12/8/17 13:32
Dog Individual Spayed Female,CAV KING CHAR SPANI,WHITE/BLACK,KAYLA,15205,2018,12/8/17 15:24
Dog Individual Female,CAV KING CHAR SPANI,BLACK,MINNIE,15106,2018,12/8/17 13:32
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,BLACK,PENNY,15084,2018,12/8/17 13:32
Dog Senior Citizen or Disability Female,CAV KING CHAR SPANI,BROWN,EMMY,15018,2018,12/8/17 13:32
Dog Individual Neutered Male,CAV KING CHAR SPANI,SPOTTED,CHARLIE,15235,2018,12/8/17 15:24
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,WHITE/TAN,CHEWBACCA,15034,2018,12/8/17 13:32
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,BLACK/BROWN,SAMSON,15065,2018,12/8/17 13:32
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,BROWN,BAILEY,15025,2018,12/8/17 13:32
Dog Individual Neutered Male,CAV KING CHAR SPANI,BLACK/BROWN,PAVLO,15236,2018,12/8/17 15:24
Dog Individual Neutered Male,CAV KING CHAR SPANI,BLACK/BROWN,BULLET,15236,2018,12/8/17 15:24
Dog Individual Neutered Male,CAV KING CHAR SPANI,GOLD,ROMAN,15214,2018,12/8/17 13:32
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,SPOTTED,GRACIE,15136,2018,12/8/17 13:32
Dog Individual Neutered Male,CAV KING CHAR SPANI,BLACK,HERO COCHISE STRONGH,15228,2018,12/8/17 13:32
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,SPOTTED,PATCHES,15147,2018,12/8/17 13:32
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,MILO,15065,2018,12/8/17 15:24
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK,MAX,15065,2018,12/8/17 15:24
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,GOLD,RUSTY,15065,2018,12/8/17 13:32
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,GREY,GRACIE,15065,2018,12/8/17 13:32
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,WHITE,LOUIE,15236,2018,12/8/17 14:40
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,BROWN,LUCKY,15068,2018,12/8/17 13:32
Dog Individual Neutered Male,CAV KING CHAR SPANI,SPOTTED,ZACK,15145,2018,12/8/17 13:32
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,BROWN/TAN/BRINDLE,TILLIE,15014,2018,12/8/17 13:32
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,SALT/PEPPER,GUS,15106,2018,12/8/17 14:40
Dog Senior Citizen or Disability Male,CAV KING CHAR SPANI,BLACK/TAN,ROMEO,15237,2018,12/8/17 13:32
Dog Individual Male,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,ONYX,15236,2018,12/8/17 12:23
Dog Individual Neutered Male,CAV KING CHAR SPANI,BROWN,RILEY,15044,2018,12/8/17 13:32
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,BEIGE,TEDDY,15145,2018,12/8/17 13:32
Dog Senior Citizen or Disability Male,CAV KING CHAR SPANI,WHITE,DUDE,15122,2018,12/8/17 14:40
Dog Individual Spayed Female,CAV KING CHAR SPANI,WHITE,HARLEY,15237,2018,12/8/17 12:27
Dog Individual Spayed Female,CAV KING CHAR SPANI,BROWN,MOLLY,15122,2018,12/8/17 13:32
Dog Individual Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,ARCHIE,15238,2018,12/8/17 14:40
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,BLACK/BROWN,ROCKY,15243,2018,12/8/17 14:40
Dog Individual Spayed Female,CAV KING CHAR SPANI,BROWN,DAISY,15014,2018,12/8/17 15:25
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,GREY,LOVEY,15116,2018,12/8/17 16:19
Dog Individual Neutered Male,CAV KING CHAR SPANI,BLONDE,COPPER,16046,2018,12/8/17 15:25
Dog Individual Neutered Male,CAV KING CHAR SPANI,TRI-COLOR,BUSTER,15037,2018,12/8/17 15:27
Dog Individual Spayed Female,CAV KING CHAR SPANI,CREAM,SADIE,15146,2018,12/8/17 15:27
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,BRINDLE,LILLYANNE,15243,2018,12/8/17 15:25
Dog Individual Neutered Male,CAV KING CHAR SPANI,WHITE/BROWN,MAX,15037,2018,12/8/17 15:27
Dog Individual Spayed Female,CAV KING CHAR SPANI,WHITE/BLACK,CALLIE,15106,2018,12/8/17 16:19
Dog Individual Spayed Female,CAV KING CHAR SPANI,BROWN,TIA,15106,2018,12/8/17 16:19
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,WHITE/TAN,ELMO,15136,2018,12/8/17 15:27
Dog Individual Spayed Female,CAV KING CHAR SPANI,BLACK/BROWN,ISIS,15143,2018,12/8/17 15:27
Dog Individual Neutered Male,CAV KING CHAR SPANI,BLACK/BROWN,ANUBIS,15143,2018,12/8/17 15:27
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,SPOTTED,BELLA,15143,2018,12/8/17 15:27
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK,ZIGGY,15235,2018,12/8/17 15:27
Dog Individual Spayed Female,CAV KING CHAR SPANI,BLACK,MAGGIE,15108,2018,12/8/17 15:27
Dog Individual Spayed Female,CAV KING CHAR SPANI,MERLE,ELLIE,15238,2018,12/8/17 15:27
Dog Individual Male,CAV KING CHAR SPANI,BLACK,BUBBA,15015,2018,12/8/17 15:27
Dog Individual Male,CAV KING CHAR SPANI,WHITE,KOBI,15223,2018,12/8/17 13:01
Dog Individual Neutered Male,CAV KING CHAR SPANI,TAN,HUNTER,15236,2018,12/8/17 15:27
Dog Individual Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK,LEVI,15215,2018,12/8/17 13:02
Dog Senior Citizen or Disability Neutered Male,CAV KING CHAR SPANI,BLACK/BROWN,DIGGER,15205,2018,12/8/17 15:27
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,WHITE,BELLA,15037,2018,12/8/17 15:51
Dog Individual Spayed Female,CAV KING CHAR SPANI,BLONDE,TOBRA,15132,2018,12/8/17 15:27
Dog Individual Spayed Female,CAV KING CHAR SPANI,BROWN,TIA,15106,2018,12/8/17 16:19
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,BROWN,TIA,15106,2018,12/8/17 16:19
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,WHITE/BLACK,CALLIE,15106,2018,12/8/17 16:19
Dog Individual Neutered Male,CAV KING CHAR SPANI,FAWN,APOLLO,15102,2018,12/8/17 16:19
Dog Individual Female,CAV KING CHAR SPANI,BLACK/BROWN,BELLA,15205,2018,12/8/17 15:27
Dog Individual Neutered Male,CAV KING CHAR SPANI,BLACK,SULLY,15144,2018,12/8/17 15:27
Dog Individual Neutered Male,CAV KING CHAR SPANI,BLACK,BERKLEY,15236,2018,12/8/17 15:27
Dog Individual Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK,DUSTI,15143,2018,12/8/17 15:51
Dog Individual Neutered Male,CAV KING CHAR SPANI,WHITE/BLACK,OLIVER,15143,2018,12/8/17 14:40
Dog Individual Spayed Female,CAV KING CHAR SPANI,WHITE/BLACK,LOLA,15235,2018,12/8/17 15:51
